"Order","Family","Genus","Species","Mean_Temp","Mean_Temp_SD","Latitude","Longitude","Captive","Humidity","Start_Date","End_Date","Proportion_Male","Proportion_Female"
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",29.175,0.2,45.591395,-78.5189905,0,NA,2016-06-01,2016-06-01,0.083333333,0.916666667
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.945945946,0.054054054
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.935483871,0.064516129
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0.55,0.45
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1995-06-01,1995-06-01,0.722222222,0.277777778
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.6,0.4
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.32,0.68
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.212121212,0.787878788
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.176470588,0.823529412
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.4375,0.5625
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0.25,0.75
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.1,0.9
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.444444444,0.555555556
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.540540541,0.459459459
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.421052632,0.578947368
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0.037037037,0.962962963
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1988-06-01,1988-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.1,0.9
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.380952381,0.619047619
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.333333333,0.666666667
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.178571429,0.821428571
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.215686275,0.784313725
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.11627907,0.88372093
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.395348837,0.604651163
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0.12244898,0.87755102
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1994-06-01,1994-06-01,0.5,0.5
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0.333333333,0.666666667
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.913043478,0.086956522
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.214285714,0.785714286
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.44,0.56
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.416666667,0.583333333
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0.107142857,0.892857143
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.518518519,0.481481481
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.612903226,0.387096774
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.045454545,0.954545455
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.484848485,0.515151515
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0.083333333,0.916666667
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1989-06-01,1989-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1990-06-01,1990-06-01,0.761904762,0.238095238
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1994-06-01,1994-06-01,0.142857143,0.857142857
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1995-06-01,1995-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-07-01,1985-07-01,0.333333333,0.666666667
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1988-06-01,1988-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,1,0
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.194444444,0.805555556
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.75,0.25
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.1,0.9
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.5,0.5
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.1,0.9
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1988-06-01,1988-06-01,1,0
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1990-06-01,1990-06-01,0.739130435,0.260869565
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1992-06-01,1992-06-01,0.333333333,0.666666667
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1993-06-01,1993-06-01,0.428571429,0.571428571
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1995-06-01,1995-06-01,0.5,0.5
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.653846154,0.346153846
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.714285714,0.285714286
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.5,0.5
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1988-06-01,1988-06-01,0.71875,0.28125
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1989-06-01,1989-06-01,0.633333333,0.366666667
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1992-06-01,1992-06-01,0.333333333,0.666666667
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1994-06-01,1994-06-01,0.428571429,0.571428571
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1995-06-01,1995-06-01,0.272727273,0.727272727
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1996-06-01,1996-06-01,0.5,0.5
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.9,0.1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.789473684,0.210526316
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.705882353,0.294117647
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0.4375,0.5625
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1994-06-01,1994-06-01,0.5,0.5
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1995-06-01,1995-06-01,0.277777778,0.722222222
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,2016-06-01,2016-06-01,0.375,0.625
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.647058824,0.352941176
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.6,0.4
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0.647058824,0.352941176
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.027777778,0.972222222
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.071428571,0.928571429
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.133333333,0.866666667
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1993-06-01,1993-06-01,0.333333333,0.666666667
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1994-06-01,1994-06-01,0.071428571,0.928571429
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1995-06-01,1995-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1996-06-01,1996-06-01,0.153846154,0.846153846
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1997-06-01,1997-06-01,0.363636364,0.636363636
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,2016-06-01,2016-06-01,0.451612903,0.548387097
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,2017-06-01,2017-06-01,0.571428571,0.428571429
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,2019-06-01,2019-06-01,0.296296296,0.703703704
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.111111111,0.888888889
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1988-06-01,1988-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.555555556,0.444444444
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.428571429,0.571428571
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.263157895,0.736842105
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.636363636,0.363636364
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0.444444444,0.555555556
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.5,0.5
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.571428571,0.428571429
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.523809524,0.476190476
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.588235294,0.411764706
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0.3125,0.6875
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.25,0.75
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.055555556,0.944444444
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.052631579,0.947368421
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.615384615,0.384615385
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1988-06-01,1988-06-01,0.411764706,0.588235294
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1989-06-01,1989-06-01,0.076923077,0.923076923
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0.25,0.75
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.291666667,0.708333333
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.243243243,0.756756757
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.264705882,0.735294118
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.5625,0.4375
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0.046511628,0.953488372
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1988-06-01,1988-06-01,0.054054054,0.945945946
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1989-06-01,1989-06-01,0.390243902,0.609756098
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1992-06-01,1992-06-01,0.333333333,0.666666667
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0.272727273,0.727272727
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.580645161,0.419354839
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.289473684,0.710526316
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.225806452,0.774193548
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.78125,0.21875
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.263157895,0.736842105
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.263157895,0.736842105
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.526315789,0.473684211
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.80952381,0.19047619
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.807692308,0.192307692
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.6,0.4
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.62962963,0.37037037
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0.035714286,0.964285714
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1988-06-01,1988-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1989-06-01,1989-06-01,0.291666667,0.708333333
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1993-06-01,1993-06-01,0.181818182,0.818181818
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1994-06-01,1994-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1988-06-01,1988-06-01,1,0
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0.5,0.5
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.243243243,0.756756757
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.303030303,0.696969697
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.6,0.4
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-05-01,1986-05-01,0.5,0.5
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0.461538462,0.538461538
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.409090909,0.590909091
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.055555556,0.944444444
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.1875,0.8125
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.9,0.1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1988-06-01,1988-06-01,0.214285714,0.785714286
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1989-06-01,1989-06-01,0.107142857,0.892857143
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1994-06-01,1994-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1996-06-01,1996-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1997-06-01,1997-06-01,0.272727273,0.727272727
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.037037037,0.962962963
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1987-06-01,1987-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1993-07-01,1993-07-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1994-06-01,1994-06-01,0.043478261,0.956521739
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1995-06-01,1995-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1996-06-01,1996-06-01,0.285714286,0.714285714
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1985-06-01,1985-06-01,0.75,0.25
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.5,0.5
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1988-06-01,1988-06-01,0.434782609,0.565217391
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1989-06-01,1989-06-01,0.222222222,0.777777778
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1990-06-01,1990-06-01,0.473684211,0.526315789
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1992-06-01,1992-06-01,0,1
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1993-06-01,1993-06-01,0.2,0.8
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1994-06-01,1994-06-01,0.65,0.35
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1995-06-01,1995-06-01,0.111111111,0.888888889
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1996-06-01,1996-06-01,0.833333333,0.166666667
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,2018-06-01,2018-06-01,0.071428571,0.928571429
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1982-06-01,1982-06-01,0.166666667,0.833333333
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.75,0.25
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.571428571,0.428571429
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1983-06-01,1983-06-01,0.263157895,0.736842105
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1984-06-01,1984-06-01,0.2,0.8
"Testudines","Chelydridae","Chelydra","Chelydra_serpentina",NA,NA,45.591395,-78.5189905,0,NA,1986-06-01,1986-06-01,0.666666667,0.333333333
